2020-12-20 19:25:03.028530;DSC00024.JPG;1
2020-12-31 15:59:22.159076;DSC00064.JPG;1
2020-12-31 16:02:33.192425;DSC00066.JPG;1
2020-12-31 16:04:07.883781;DSC00067.JPG;1
2020-12-31 16:05:50.157125;DSC00068.JPG;1
2020-12-31 16:21:27.358128;DSC00078.JPG;1
2020-12-31 16:24:02.533874;DSC00080.JPG;1
2021-01-01 12:15:20.277060;DSC00119.JPG;1
2021-01-01 12:39:37.166981;DSC00122.JPG;3
2021-01-01 12:45:58.636189;DSC00124.JPG;4
2021-01-01 12:56:37.951051;DSC00129.JPG;4
2021-01-01 12:59:03.356332;DSC00130.JPG;1
2021-01-01 13:00:36.723509;DSC00132.JPG;2
2021-01-01 13:03:40.468513;DSC00134.JPG;2
2021-01-01 17:56:16.088566;DSC00141.JPG;1
2021-01-01 17:57:22.238612;DSC00142.JPG;1
2021-01-01 17:59:52.285184;DSC00143.JPG;3
2021-01-01 18:03:13.551992;DSC00144.JPG;1
2021-01-01 18:04:06.514853;DSC00145.JPG;1
2021-01-01 18:06:55.280342;DSC00150.JPG;1
2021-01-01 18:10:41.248975;DSC00151.JPG;1
2021-01-01 19:17:46.124936;DSC00155.JPG;3
2021-06-04 13:23:36.833468;DSC00035.JPG;1
2021-06-04 13:36:15.546621;DSC00036.JPG;1
2021-06-04 13:40:47.140235;DSC00038.JPG;1
2021-06-04 13:46:34.377738;DSC00039.JPG;1
2021-06-04 17:09:37.529230;DSC00045.JPG;1
2021-06-04 20:22:25.654482;DSC00054.JPG;3
2021-06-20 12:17:11.811986;DSC00057.JPG;1
2021-06-20 12:21:42.781781;DSC00058.JPG;1
2021-06-20 12:24:24.373421;DSC00061.JPG;1
2021-06-20 12:25:09.854813;DSC00062.JPG;1
2021-06-20 12:34:45.449660;DSC00066.JPG;1
2021-06-20 12:35:11.392196;DSC00067.JPG;1
2021-06-20 12:36:50.701600;DSC00069.JPG;1
2021-06-20 12:37:44.333557;DSC00070.JPG;1
2021-06-20 12:39:19.335403;DSC00072.JPG;1
2021-06-20 12:40:34.679616;DSC00074.JPG;3
2021-06-20 12:41:07.258479;DSC00075.JPG;1
2021-06-20 13:40:03.206854;DSC00085.JPG;1
2021-06-20 15:37:36.302607;DSC00087.JPG;1
2021-06-20 15:38:10.595920;DSC00088.JPG;1
2021-06-20 15:38:49.301327;DSC00089.JPG;1
2021-06-20 15:40:15.772079;DSC00091.JPG;1
2021-06-30 16:19:32.595785;DSC00368.JPG;1
2021-06-30 16:20:49.990097;DSC00369.JPG;1
2021-06-30 16:22:17.594820;DSC00370.JPG;1
2021-07-02 16:30:32.628644;DSC00373.JPG;1
2021-07-02 16:34:59.457283;DSC00379.JPG;1
2021-07-02 16:39:47.198842;DSC00381.JPG;1
2021-07-02 16:42:15.161924;DSC00387.JPG;1
2021-07-02 16:49:43.689324;DSC00388.JPG;1
2021-07-02 16:50:42.418346;DSC00390.JPG;1
2021-07-02 16:54:01.679380;DSC00392.JPG;1
2021-07-02 16:58:14.428555;DSC00394.JPG;1
2021-07-02 16:59:33.003160;DSC00398.JPG;1
2021-07-03 11:05:30.351552;DSC00403.JPG;1
2021-07-03 16:50:19.716853;DSC00405.JPG;1
2021-07-03 18:47:25.508859;DSC00444.JPG;1
2021-07-03 18:50:03.170349;DSC00445.JPG;1
2021-07-03 18:51:02.042374;DSC00446.JPG;1
2021-07-03 18:51:44.585578;DSC00447.JPG;1
2021-07-03 18:52:19.552814;DSC00448.JPG;1
2021-07-03 18:53:23.320662;DSC00449.JPG;2
2021-07-03 18:56:26.686156;DSC00452.JPG;6
2021-07-03 19:00:25.484253;DSC00454.JPG;6
2021-07-03 19:04:12.031697;DSC00459.JPG;1
2021-07-03 19:04:56.724571;DSC00460.JPG;1
2021-07-03 19:07:22.735597;DSC00462.JPG;1
2021-07-03 19:08:40.124411;DSC00463.JPG;1
2021-07-03 19:09:13.621593;DSC00464.JPG;1
2021-07-03 19:11:16.598338;DSC00465.JPG;6
2021-07-03 19:14:16.555354;DSC00467.JPG;1
2021-07-03 19:15:35.948397;DSC00469.JPG;3
2021-07-03 19:17:36.194266;DSC00470.JPG;1
2021-07-03 19:19:07.398829;DSC00471.JPG;2
2021-07-03 19:20:22.640971;DSC00472.JPG;1
2021-07-03 19:20:59.632415;DSC00473.JPG;1
2021-07-03 19:21:22.354146;DSC00474.JPG;1
2021-07-03 19:22:05.723321;DSC00475.JPG;2
2021-07-03 19:22:57.240562;DSC00476.JPG;2
2021-07-03 19:23:55.916582;DSC00477.JPG;1
2021-07-03 19:24:40.266818;DSC00478.JPG;1
2021-07-03 19:25:59.331022;DSC00480.JPG;1
2021-07-03 19:26:51.135243;DSC00481.JPG;1
2021-07-03 19:28:20.697072;DSC00482.JPG;1
2021-07-03 19:29:16.731486;DSC00483.JPG;1
2021-07-03 19:29:48.341235;DSC00484.JPG;1
2021-07-03 19:31:06.063523;DSC00487.JPG;2
2021-07-03 19:32:13.041888;DSC00488.JPG;3
2021-07-03 19:33:41.703123;DSC00491.JPG;1
2021-07-03 19:34:44.298706;DSC00492.JPG;1
2021-07-03 19:35:11.408881;DSC00493.JPG;3
2021-07-03 19:36:23.121633;DSC00495.JPG;3
2021-07-03 19:37:34.914170;DSC00496.JPG;1
2021-07-03 19:38:09.414917;DSC00497.JPG;2
2021-07-03 19:40:19.085316;DSC00499.JPG;4
2021-07-03 19:41:13.277764;DSC00500.JPG;2
2021-07-03 19:42:40.764046;DSC00501.JPG;1
2021-07-03 19:43:21.782473;DSC00502.JPG;1
2021-07-03 19:43:55.668827;DSC00503.JPG;1
2021-07-03 19:46:24.061154;DSC00505.JPG;6
2021-07-03 19:47:21.588761;DSC00506.JPG;6
2021-07-03 19:50:16.719556;DSC00507.JPG;2
2021-07-03 19:52:44.655771;DSC00508.JPG;6
2021-07-03 19:55:41.049452;DSC00510.JPG;2
2021-07-03 19:59:27.179698;DSC00511.JPG;1
2021-07-03 20:01:18.446564;DSC00512.JPG;1
2021-07-03 20:02:25.172115;DSC00513.JPG;1
2021-07-03 20:03:01.393014;DSC00514.JPG;1
2021-07-03 20:04:18.989840;DSC00515.JPG;1
2021-07-03 20:04:56.678278;DSC00516.JPG;2
2021-07-03 20:06:12.911006;DSC00518.JPG;1
2021-07-03 20:07:10.550199;DSC00520.JPG;2
2021-07-03 20:08:32.991751;DSC00521.JPG;1
2021-07-03 20:09:16.771055;DSC00522.JPG;1
2021-07-03 20:10:15.011283;DSC00523.JPG;2
2021-07-03 20:10:39.336840;DSC00524.JPG;1
2021-07-03 20:12:37.396008;DSC00526.JPG;1
2021-07-03 20:13:46.833206;DSC00527.JPG;1
2021-07-03 20:14:33.033372;DSC00528.JPG;1
2021-07-03 20:15:25.180032;DSC00529.JPG;1
2021-07-03 20:17:47.116098;DSC00531.JPG;6
2021-07-03 20:20:07.348559;DSC00534.JPG;2
2021-07-03 20:20:40.484063;DSC00535.JPG;2
2021-07-03 20:22:17.556130;DSC00538.JPG;1
2021-07-03 20:22:51.197580;DSC00539.JPG;1
2021-07-03 20:23:18.875650;DSC00540.JPG;1
2021-07-03 20:23:54.199596;DSC00541.JPG;1
2021-07-03 20:24:36.675966;DSC00542.JPG;3
2021-07-03 20:25:05.091686;DSC00543.JPG;4
2021-07-03 20:26:04.480767;DSC00545.JPG;2
2021-07-03 20:27:10.395070;DSC00546.JPG;4
2021-07-03 20:28:50.277185;DSC00547.JPG;2
2021-07-03 20:31:06.362990;DSC00549.JPG;1
